"","time","precipIntensity","temperature","pressure"
"3147",2000-05-15 03:00:00,0,66.08,1020.8
"3148",2000-05-15 04:00:00,0,64.97,1020.8
"3149",2000-05-15 05:00:00,0,64.23,1020.9
"3150",2000-05-15 06:00:00,0,64.07,1020.5
"3151",2000-05-15 07:00:00,0,64.07,1021.1
"3152",2000-05-15 08:00:00,0,68.01,1021.4
"3153",2000-05-15 09:00:00,0,71.11,1021.4
"3154",2000-05-15 10:00:00,0,73.93,1021.7
"3155",2000-05-15 11:00:00,0,76.92,1021.6
"3156",2000-05-15 12:00:00,0,78.97,1021.6
"3157",2000-05-15 13:00:00,0,79.9,1020.7
"3158",2000-05-15 14:00:00,0,80.77,1020
"3159",2000-05-15 15:00:00,0,81.85,1019.2
"3160",2000-05-15 16:00:00,0,81.86,1018.5
"3161",2000-05-15 17:00:00,0,81.87,1017.8
"3162",2000-05-15 18:00:00,0,80.8,1017.3
"3163",2000-05-15 19:00:00,0,78.06,1017.4
"3164",2000-05-15 20:00:00,0,73.18,1017.4
"3165",2000-05-15 21:00:00,0,71.26,1017.8
"3166",2000-05-15 22:00:00,0,70.21,1018
"3167",2000-05-15 23:00:00,0,70.21,1018.1
"3168",2000-05-16 00:00:00,0,69.35,1017.9
"3169",2000-05-16 01:00:00,0,71.26,1017.4
"3170",2000-05-16 02:00:00,0,70.21,1017.3
"3171",2000-05-16 03:00:00,0,69.34,1017
"3172",2000-05-16 04:00:00,0,69.35,1016.6
"3173",2000-05-16 05:00:00,0,68.67,1016.4
"3174",2000-05-16 06:00:00,0,71.26,1016.2
"3175",2000-05-16 07:00:00,0,71.26,1016.4
"3176",2000-05-16 08:00:00,0,74.04,1017
"3177",2000-05-16 09:00:00,0,77.01,1017.1
"3178",2000-05-16 10:00:00,0,78.95,1017.1
"3179",2000-05-16 11:00:00,0,79.97,1017.5
"3180",2000-05-16 12:00:00,0,81.11,1017.9
"3181",2000-05-16 13:00:00,0,83.83,1017.7
"3182",2000-05-16 14:00:00,0,82.82,1017.2
"3183",2000-05-16 15:00:00,0,82.82,1016.7
"3184",2000-05-16 16:00:00,0,82.81,1016.2
"3185",2000-05-16 17:00:00,0,82.82,1015.8
"3186",2000-05-16 18:00:00,0,80.87,1015.6
"3187",2000-05-16 19:00:00,0,78.97,1015.3
"3188",2000-05-16 20:00:00,0,77.03,1015.5
"3189",2000-05-16 21:00:00,0,75.11,1015.5
"3190",2000-05-16 22:00:00,0,75.1,1015.4
"3191",2000-05-16 23:00:00,0,75.11,1015.7
"3192",2000-05-17 00:00:00,0,75.1,1015.3
"3193",2000-05-17 01:00:00,0,75.97,1015.1
"3194",2000-05-17 02:00:00,0,75.1,1014.4
"3195",2000-05-17 03:00:00,0,75.09,1013.7
"3196",2000-05-17 04:00:00,0,74.06,1013.2
"3197",2000-05-17 05:00:00,0,74.27,1013
"3198",2000-05-17 06:00:00,0,74.06,1012.8
"3199",2000-05-17 07:00:00,0,74.07,1013.1
"3200",2000-05-17 08:00:00,0,75.96,1013.3
"3201",2000-05-17 09:00:00,0,78.95,1013.6
"3202",2000-05-17 10:00:00,0,81.91,1014
"3203",2000-05-17 11:00:00,0,81.91,1014.1
"3204",2000-05-17 12:00:00,0,83.73,1014.1
"3205",2000-05-17 13:00:00,0,83.84,1013.8
"3206",2000-05-17 14:00:00,0,83.84,1013.3
"3207",2000-05-17 15:00:00,0,83.86,1013.3
"3208",2000-05-17 16:00:00,0,84.75,1012.9
"3209",2000-05-17 17:00:00,0,80.89,1012.6
"3210",2000-05-17 18:00:00,0,82.02,1012.4
"3211",2000-05-17 19:00:00,0,78.99,1012
"3212",2000-05-17 20:00:00,0,78.12,1012.4
"3213",2000-05-17 21:00:00,0,77.06,1012.8
"3214",2000-05-17 22:00:00,0,76,1013.1
"3215",2000-05-17 23:00:00,0,77.04,1013.2
"3216",2000-05-18 00:00:00,0,75.99,1013.6
"3217",2000-05-18 01:00:00,0,75.99,1013.3
"3218",2000-05-18 02:00:00,0,75.99,1012.9
"3219",2000-05-18 03:00:00,0,77.05,1013.1
"3220",2000-05-18 04:00:00,0,75.99,1013.4
"3221",2000-05-18 05:00:00,0,76.19,1013.4
"3222",2000-05-18 06:00:00,0,75.12,1013.6
"3223",2000-05-18 07:00:00,0,75.99,1013.7
"3224",2000-05-18 08:00:00,0,78.1,1014.3
"3225",2000-05-18 09:00:00,0,80.06,1014.9
"3226",2000-05-18 10:00:00,0,80.88,1015.8
"3227",2000-05-18 11:00:00,0,82.82,1016.4
"3228",2000-05-18 12:00:00,0,83.84,1016.6
"3229",2000-05-18 13:00:00,0,83.84,1016.9
"3230",2000-05-18 14:00:00,0,82.84,1016.8
"3231",2000-05-18 15:00:00,0,84.03,1016.4
"3232",2000-05-18 16:00:00,0,81.96,1016
"3233",2000-05-18 17:00:00,0,81.96,1015.7
"3234",2000-05-18 18:00:00,0,82.04,1015.2
"3235",2000-05-18 19:00:00,0,80.9,1015.3
"3236",2000-05-18 20:00:00,0,80.02,1015.3
"3237",2000-05-18 21:00:00,0,79.01,1015.5
"3238",2000-05-18 22:00:00,0,79,1015.8
"3239",2000-05-18 23:00:00,0,78.13,1015.9
"3240",2000-05-19 00:00:00,0,78.13,1016.3
"3241",2000-05-19 01:00:00,0,78.13,1016.6
"3242",2000-05-19 02:00:00,0,77.07,1016.2
"3243",2000-05-19 03:00:00,0,77.06,1016.3
"3244",2000-05-19 04:00:00,0,76.01,1016.8
"3245",2000-05-19 05:00:00,0,76.33,1016.9
"3246",2000-05-19 06:00:00,0,75.13,1017.3
"3247",2000-05-19 07:00:00,0,75.99,1018
"3248",2000-05-19 08:00:00,0,78.12,1018.5
"3249",2000-05-19 09:00:00,0,80.01,1019.5
"3250",2000-05-19 10:00:00,0,78.99,1019.8
"3251",2000-05-19 11:00:00,0,83.86,1019.4
"3252",2000-05-19 12:00:00,0,83.07,1019.2
"3253",2000-05-19 13:00:00,0,85.79,1018.6
"3254",2000-05-19 14:00:00,0,83.88,1018
"3255",2000-05-19 15:00:00,0,85.81,1017.5
"3256",2000-05-19 16:00:00,0,84.78,1016.6
"3257",2000-05-19 17:00:00,0,84.77,1015.8
"3258",2000-05-19 18:00:00,0,82.95,1015.3
"3259",2000-05-19 19:00:00,0,80.03,1015.4
"3260",2000-05-19 20:00:00,0,79,1015.5
"3261",2000-05-19 21:00:00,0,78.13,1014.1
"3262",2000-05-19 22:00:00,0,78.14,1014.2
"3263",2000-05-19 23:00:00,0,78.13,1014.4
"3264",2000-05-20 00:00:00,0,78.14,1014.9
"3265",2000-05-20 01:00:00,4e-04,78.14,1014.4
"3266",2000-05-20 02:00:00,4e-04,77.08,1014.3
"3267",2000-05-20 03:00:00,4e-04,78.14,1014.6
"3268",2000-05-20 04:00:00,0,69.11,1015.8
"3269",2000-05-20 05:00:00,0.2519,69.04,1016.1
"3270",2000-05-20 06:00:00,0.2007,69.06,1016.6
"3271",2000-05-20 07:00:00,0.059,68.11,1014.4
"3272",2000-05-20 08:00:00,0.0118,69.23,1015.2
"3273",2000-05-20 09:00:00,0,71.18,1016
"3274",2000-05-20 10:00:00,0,73.12,1015.9
"3275",2000-05-20 11:00:00,0,75.03,1016.5
"3276",2000-05-20 12:00:00,0,76.4,1016.5
"3277",2000-05-20 13:00:00,0,78.94,1015.8
"3278",2000-05-20 14:00:00,0,80.02,1015.2
"3279",2000-05-20 15:00:00,0,78.99,1014.6
"3280",2000-05-20 16:00:00,0,80.02,1014.3
"3281",2000-05-20 17:00:00,0,78.98,1014.3
"3282",2000-05-20 18:00:00,0,78.94,1014.3
"3283",2000-05-20 19:00:00,0,78.1,1014.3
"3284",2000-05-20 20:00:00,0,77,1014.3
"3285",2000-05-20 21:00:00,0,73.13,1015
"3286",2000-05-20 22:00:00,0,71.23,1015.4
"3287",2000-05-20 23:00:00,0,71.2,1015.8
"3288",2000-05-21 00:00:00,0,70.15,1015.8
"3289",2000-05-21 01:00:00,0,69.32,1015.5
"3290",2000-05-21 02:00:00,0,68.23,1014.9
"3291",2000-05-21 03:00:00,0,68.14,1014.7
"3292",2000-05-21 04:00:00,0,69.18,1014.9
"3293",2000-05-21 05:00:00,0,68.63,1015
"3294",2000-05-21 06:00:00,0,69.18,1015.3
"3295",2000-05-21 07:00:00,0,70.01,1015.8
"3296",2000-05-21 08:00:00,0,72.02,1016.6
"3297",2000-05-21 09:00:00,0,75.91,1016.7
"3298",2000-05-21 10:00:00,0,78.09,1017
"3299",2000-05-21 11:00:00,0,78.96,1017.3
"3300",2000-05-21 12:00:00,0,80.17,1017.2
"3301",2000-05-21 13:00:00,0,83.84,1016.5
"3302",2000-05-21 14:00:00,0,83.84,1015.8
"3303",2000-05-21 15:00:00,0,82.83,1015.1
"3304",2000-05-21 16:00:00,0,81.95,1014.6
"3305",2000-05-21 17:00:00,0,81.93,1014.3
"3306",2000-05-21 18:00:00,0,78.97,1014.1
"3307",2000-05-21 19:00:00,0,78.13,1014
"3308",2000-05-21 20:00:00,0,76.01,1014.2
"3309",2000-05-21 21:00:00,0,74.11,1014.4
"3310",2000-05-21 22:00:00,0,73.25,1014.8
"3311",2000-05-21 23:00:00,0,71.32,1015.2
"3312",2000-05-22 00:00:00,0,71.31,1015.2
"3313",2000-05-22 01:00:00,0,70.19,1014.9
"3314",2000-05-22 02:00:00,0,69.29,1014.7
"3315",2000-05-22 03:00:00,0,69.25,1014.5
"3316",2000-05-22 04:00:00,0,69.23,1014.3
"3317",2000-05-22 05:00:00,0,67.69,1014.2
"3318",2000-05-22 06:00:00,0,66.3,1014.6
"3319",2000-05-22 07:00:00,0,67.12,1015.1
"3320",2000-05-22 08:00:00,0,73.13,1015.8
"3321",2000-05-22 09:00:00,0,78.11,1016.2
"3322",2000-05-22 10:00:00,0,80.91,1016
"3323",2000-05-22 11:00:00,0,82.87,1016.1
"3324",2000-05-22 12:00:00,0,84.78,1015.9
"3325",2000-05-22 13:00:00,0,84.78,1015.2
"3326",2000-05-22 14:00:00,0,86.86,1014.5
"3327",2000-05-22 15:00:00,0,85.82,1014.2
"3328",2000-05-22 16:00:00,0,86.88,1013.8
"3329",2000-05-22 17:00:00,0,85.83,1013.2
"3330",2000-05-22 18:00:00,0,84.18,1013.2
"3331",2000-05-22 19:00:00,0,81.97,1013
"3332",2000-05-22 20:00:00,0,78.16,1013.2
"3333",2000-05-22 21:00:00,0,75.18,1013.2
"3334",2000-05-22 22:00:00,0,72.22,1013.4
"3335",2000-05-22 23:00:00,0,72.21,1013.5
"3336",2000-05-23 00:00:00,0,71.35,1013.3
"3337",2000-05-23 01:00:00,0,71.35,1013
"3338",2000-05-23 02:00:00,0,70.27,1012.4
"3339",2000-05-23 03:00:00,0,72.19,1012.2
"3340",2000-05-23 04:00:00,0,71.32,1011.7
"3341",2000-05-23 05:00:00,0,70.59,1011.8
"3342",2000-05-23 06:00:00,0,70.27,1011.7
"3343",2000-05-23 07:00:00,0,71.34,1012.4
"3344",2000-05-23 08:00:00,0,75.16,1012.5
"3345",2000-05-23 09:00:00,0,79.01,1012.6
"3346",2000-05-23 10:00:00,0,81.96,1012.9
"3347",2000-05-23 11:00:00,0,83.9,1013.1
"3348",2000-05-23 12:00:00,0,84.89,1012.4
"3349",2000-05-23 13:00:00,0,85.84,1011.7
"3350",2000-05-23 14:00:00,0,86.91,1011.2
"3351",2000-05-23 15:00:00,0,86.9,1010.8
"3352",2000-05-23 16:00:00,0,85.86,1010.2
"3353",2000-05-23 17:00:00,0,84.96,1010
"3354",2000-05-23 18:00:00,0,84.13,1009.6
"3355",2000-05-23 19:00:00,0,80.96,1009.4
"3356",2000-05-23 20:00:00,0,79.05,1009.6
"3357",2000-05-23 21:00:00,0,77.12,1009.6
"3358",2000-05-23 22:00:00,0,77.12,1009.9
"3359",2000-05-23 23:00:00,0,77.12,1010.1
"3360",2000-05-24 00:00:00,0,76.06,1009.9
"3361",2000-05-24 01:00:00,0,76.06,1009.5
"3362",2000-05-24 02:00:00,0,77.11,1008.9
"3363",2000-05-24 03:00:00,0,77.11,1008.5
"3364",2000-05-24 04:00:00,0,76.06,1008.3
"3365",2000-05-24 05:00:00,0,77.35,1008.2
"3366",2000-05-24 06:00:00,0,77.11,1008.2
"3367",2000-05-24 07:00:00,0,78.17,1008.8
"3368",2000-05-24 08:00:00,0,79.03,1009.3
"3369",2000-05-24 09:00:00,0,81.98,1009.8
"3370",2000-05-24 10:00:00,0,83.9,1010.1
"3371",2000-05-24 11:00:00,0,84.81,1010.1
"3372",2000-05-24 12:00:00,0,85.73,1010
"3373",2000-05-24 13:00:00,0,84.83,1010.1
"3374",2000-05-24 14:00:00,0,83.94,1009.8
"3375",2000-05-24 15:00:00,0,85.87,1009.7
"3376",2000-05-24 16:00:00,0,86.92,1009.2
"3377",2000-05-24 17:00:00,0,84.83,1008.8
"3378",2000-05-24 18:00:00,0,85.01,1008.6
"3379",2000-05-24 19:00:00,0,82.02,1008.5
"3380",2000-05-24 20:00:00,0,80.08,1008.5
"3381",2000-05-24 21:00:00,0,79.06,1008.8
"3382",2000-05-24 22:00:00,0,78.19,1008.9
"3383",2000-05-24 23:00:00,0,78.18,1008.8
"3384",2000-05-25 00:00:00,0,78.18,1008.3
"3385",2000-05-25 01:00:00,0,78.18,1008.3
"3386",2000-05-25 02:00:00,0,78.18,1007.4
"3387",2000-05-25 03:00:00,0,77.11,1007.7
"3388",2000-05-25 04:00:00,0,78.18,1008
"3389",2000-05-25 05:00:00,0,78.27,1008.4
"3390",2000-05-25 06:00:00,0,77.11,1008.2
"3391",2000-05-25 07:00:00,0,77.11,1008.8
"3392",2000-05-25 08:00:00,0,80.06,1009.5
"3393",2000-05-25 09:00:00,0,82,1011
"3394",2000-05-25 10:00:00,0,83.91,1011.7
"3395",2000-05-25 11:00:00,0,85.83,1011.5
"3396",2000-05-25 12:00:00,0,85.85,1011.6
"3397",2000-05-25 13:00:00,0,85.84,1011.3
"3398",2000-05-25 14:00:00,0,85.85,1011.2
"3399",2000-05-25 15:00:00,0,87.78,1010.8
"3400",2000-05-25 16:00:00,0,86.92,1010.2
"3401",2000-05-25 17:00:00,0,85.86,1009.8
"3402",2000-05-25 18:00:00,0,84.02,1009.2
"3403",2000-05-25 19:00:00,0,82.91,1008.8
"3404",2000-05-25 20:00:00,0,80.98,1008.9
"3405",2000-05-25 21:00:00,0,80.97,1009
"3406",2000-05-25 22:00:00,0,80.97,1009.2
"3407",2000-05-25 23:00:00,0,80.11,1009.5
"3408",2000-05-26 00:00:00,0,80.1,1009.4
"3409",2000-05-26 01:00:00,0,80.06,1009.3
"3410",2000-05-26 02:00:00,0,80.06,1009.3
"3411",2000-05-26 03:00:00,0,79.07,1008.7
"3412",2000-05-26 04:00:00,0,80.08,1009.2
"3413",2000-05-26 05:00:00,0,80.17,1009.9
"3414",2000-05-26 06:00:00,0,79.06,1009.8
"3415",2000-05-26 07:00:00,0,79.05,1009.9
"3416",2000-05-26 08:00:00,0,80.07,1010.6
"3417",2000-05-26 09:00:00,0,80.95,1010.9
"3418",2000-05-26 10:00:00,0,84.81,1010.7
"3419",2000-05-26 11:00:00,0,85.84,1010.5
"3420",2000-05-26 12:00:00,0,86.71,1010.5
"3421",2000-05-26 13:00:00,0,86.92,1010.1
"3422",2000-05-26 14:00:00,0,86.93,1009.8
"3423",2000-05-26 15:00:00,0,86.93,1009.5
"3424",2000-05-26 16:00:00,0,85.88,1009.6
"3425",2000-05-26 17:00:00,0,84.85,1009.4
"3426",2000-05-26 18:00:00,0,84.02,1009.2
"3427",2000-05-26 19:00:00,0,82.92,1009
"3428",2000-05-26 20:00:00,0,82.02,1009.2
"3429",2000-05-26 21:00:00,0,80.99,1009.6
"3430",2000-05-26 22:00:00,0,80.98,1009.8
"3431",2000-05-26 23:00:00,0,80.99,1010.5
"3432",2000-05-27 00:00:00,0,80.99,1011
"3433",2000-05-27 01:00:00,0,79.07,1011.2
"3434",2000-05-27 02:00:00,0,79.07,1011.1
"3435",2000-05-27 03:00:00,0,79.06,1011
"3436",2000-05-27 04:00:00,0,78.19,1011.6
"3437",2000-05-27 05:00:00,0,79.31,1011.7
"3438",2000-05-27 06:00:00,0,78.2,1011.7
"3439",2000-05-27 07:00:00,0,78.2,1012
"3440",2000-05-27 08:00:00,0,80.97,1012.5
"3441",2000-05-27 09:00:00,0,82.92,1013.1
"3442",2000-05-27 10:00:00,0,85.87,1013.8
"3443",2000-05-27 11:00:00,0,84.84,1013.9
"3444",2000-05-27 12:00:00,0,87.04,1014.1
"3445",2000-05-27 13:00:00,0,86.94,1013.9
"3446",2000-05-27 14:00:00,0,86.95,1013.6
"3447",2000-05-27 15:00:00,0,87.82,1013.4
"3448",2000-05-27 16:00:00,0,87.81,1013.1
"3449",2000-05-27 17:00:00,0,85.89,1012.6
"3450",2000-05-27 18:00:00,0,85.03,1012.3
"3451",2000-05-27 19:00:00,0,82.94,1011.9
"3452",2000-05-27 20:00:00,0,82.03,1011.6
"3453",2000-05-27 21:00:00,0,80.99,1011.7
"3454",2000-05-27 22:00:00,0,80.1,1011.5
"3455",2000-05-27 23:00:00,0,80.06,1013.1
"3456",2000-05-28 00:00:00,0,80.09,1014.7
"3457",2000-05-28 01:00:00,0,80.09,1015
"3458",2000-05-28 02:00:00,0,79.07,1015.1
"3459",2000-05-28 03:00:00,0,77.06,1015.3
"3460",2000-05-28 04:00:00,0,76.01,1015.2
"3461",2000-05-28 05:00:00,0,73.7,1014.8
"3462",2000-05-28 06:00:00,0,73.07,1014.5
"3463",2000-05-28 07:00:00,0,74.14,1014.9
"3464",2000-05-28 08:00:00,0,79.06,1015
"3465",2000-05-28 09:00:00,0,80.98,1015.3
"3466",2000-05-28 10:00:00,0,82.4,1016.1
"3467",2000-05-28 11:00:00,0,85.88,1015.9
"3468",2000-05-28 12:00:00,0,83.96,1015.7
"3469",2000-05-28 13:00:00,0,85.89,1015.1
"3470",2000-05-28 14:00:00,0,88.86,1014.5
"3471",2000-05-28 15:00:00,0,88.87,1014.1
"3472",2000-05-28 16:00:00,0,88.88,1013.5
"3473",2000-05-28 17:00:00,0,86.95,1012.9
"3474",2000-05-28 18:00:00,0,85.97,1012.8
"3475",2000-05-28 19:00:00,0,83.95,1012.4
"3476",2000-05-28 20:00:00,0,80.99,1012.9
"3477",2000-05-28 21:00:00,0,80.11,1013.3
"3478",2000-05-28 22:00:00,0,79.09,1014
"3479",2000-05-28 23:00:00,0,78.23,1014.4
"3480",2000-05-29 00:00:00,0,78.23,1014.3
"3481",2000-05-29 01:00:00,0,77.15,1014
"3482",2000-05-29 02:00:00,0,77.03,1013.6
"3483",2000-05-29 03:00:00,0,75.93,1013.2
"3484",2000-05-29 04:00:00,0,75.11,1013.2
"3485",2000-05-29 05:00:00,0,77.03,1013.4
"3486",2000-05-29 06:00:00,0,76.1,1013.8
"3487",2000-05-29 07:00:00,0,77.04,1014.4
"3488",2000-05-29 08:00:00,0,78.11,1014.9
"3489",2000-05-29 09:00:00,0,80.94,1015.4
"3490",2000-05-29 10:00:00,0,82.96,1015.5
"3491",2000-05-29 11:00:00,0,85.92,1015.2
"3492",2000-05-29 12:00:00,0,88.64,1015.1
"3493",2000-05-29 13:00:00,0,87.72,1014.7
"3494",2000-05-29 14:00:00,0,85.86,1014.3
"3495",2000-05-29 15:00:00,0,84.87,1013.9
"3496",2000-05-29 16:00:00,0,82.08,1013.1
"3497",2000-05-29 17:00:00,0,84.89,1012.7
"3498",2000-05-29 18:00:00,0,85.72,1012.2
"3499",2000-05-29 19:00:00,0,84.88,1012.1
"3500",2000-05-29 20:00:00,0,81.02,1012.2
"3501",2000-05-29 21:00:00,0,78.12,1012.4
"3502",2000-05-29 22:00:00,0,77.18,1012.7
"3503",2000-05-29 23:00:00,0,76.12,1013.6
"3504",2000-05-30 00:00:00,0,77.15,1013.7
"3505",2000-05-30 01:00:00,0,75.17,1013.5
"3506",2000-05-30 02:00:00,0,74.13,1013.4
"3507",2000-05-30 03:00:00,0,74.12,1013
"3508",2000-05-30 04:00:00,0,75.16,1013.1
"3509",2000-05-30 05:00:00,0,74.05,1013.2
"3510",2000-05-30 06:00:00,0,73.2,1013.6
"3511",2000-05-30 07:00:00,0,74.05,1014
"3512",2000-05-30 08:00:00,0,78.99,1014.4
"3513",2000-05-30 09:00:00,0,80.99,1015
"3514",2000-05-30 10:00:00,0,83.99,1015.1
"3515",2000-05-30 11:00:00,0,85.92,1015.1
"3516",2000-05-30 12:00:00,0,86.18,1015
"3517",2000-05-30 13:00:00,0,87.84,1014.7
"3518",2000-05-30 14:00:00,0,84.01,1014.5
"3519",2000-05-30 15:00:00,0,84.9,1014.2
"3520",2000-05-30 16:00:00,0,82.98,1013.7
"3521",2000-05-30 17:00:00,0,85.93,1013.3
"3522",2000-05-30 18:00:00,0,83.11,1013
"3523",2000-05-30 19:00:00,0,83,1012.9
"3524",2000-05-30 20:00:00,0,80.17,1013.2
"3525",2000-05-30 21:00:00,0,77.22,1013.4
"3526",2000-05-30 22:00:00,0,76.16,1013.8
"3527",2000-05-30 23:00:00,0,75.28,1014.5
"3528",2000-05-31 00:00:00,0,73.39,1014.8
"3529",2000-05-31 01:00:00,0,72.33,1014.8
"3530",2000-05-31 02:00:00,0,72.33,1014.6
"3531",2000-05-31 03:00:00,0,73.38,1014.3
"3532",2000-05-31 04:00:00,0,72.3,1014.6
"3533",2000-05-31 05:00:00,0,73.38,1015
"3534",2000-05-31 06:00:00,0,72.09,1015.2
"3535",2000-05-31 07:00:00,0,75.08,1015.7
"3536",2000-05-31 08:00:00,0,80.02,1016
"3537",2000-05-31 09:00:00,0,82.98,1016.5
"3538",2000-05-31 10:00:00,0,82.97,1016.6
"3539",2000-05-31 11:00:00,0,84.9,1016.9
"3540",2000-05-31 12:00:00,0,87.93,1017.1
"3541",2000-05-31 13:00:00,0,88.92,1017
"3542",2000-05-31 14:00:00,0,89.78,1016.4
"3543",2000-05-31 15:00:00,0,88.93,1015.9
"3544",2000-05-31 16:00:00,0,88.93,1015.6
"3545",2000-05-31 17:00:00,0,86.99,1015.4
"3546",2000-05-31 18:00:00,0,86.18,1015.2
"3547",2000-05-31 19:00:00,0,83.99,1015.1
"3548",2000-05-31 20:00:00,0,81.02,1015.3
"3549",2000-05-31 21:00:00,0,80.14,1015.3
"3550",2000-05-31 22:00:00,0,79.12,1015.6
"3551",2000-05-31 23:00:00,0,77.18,1016.2
"3552",2000-06-01 00:00:00,0,77.19,1016.5
"3553",2000-06-01 01:00:00,0,76.14,1016.9
"3554",2000-06-01 02:00:00,0,77.19,1016.7
"3555",2000-06-01 03:00:00,0,79.1,1016.6
"3556",2000-06-01 04:00:00,0,77.17,1016.4
"3557",2000-06-01 05:00:00,0,75.51,1016.6
"3558",2000-06-01 06:00:00,0,74.22,1017
"3559",2000-06-01 07:00:00,0,73.36,1017.7
"3560",2000-06-01 08:00:00,0,80.11,1018.2
"3561",2000-06-01 09:00:00,0,80.99,1018.8
"3562",2000-06-01 10:00:00,0,82.03,1019
"3563",2000-06-01 11:00:00,0,84.89,1019
"3564",2000-06-01 12:00:00,0,86.96,1019.1
"3565",2000-06-01 13:00:00,0,86.96,1018.9
"3566",2000-06-01 14:00:00,0,85.89,1018.5
"3567",2000-06-01 15:00:00,0,88.88,1018.4
"3568",2000-06-01 16:00:00,0,85.9,1018
"3569",2000-06-01 17:00:00,0,84.87,1017.6
"3570",2000-06-01 18:00:00,0,85.89,1017.1
"3571",2000-06-01 19:00:00,0,83.96,1017
"3572",2000-06-01 20:00:00,0,81,1017.2
"3573",2000-06-01 21:00:00,0,77.17,1017.8
"3574",2000-06-01 22:00:00,0,76.11,1018.2
"3575",2000-06-01 23:00:00,0,76.11,1018.6
"3576",2000-06-02 00:00:00,0,74.22,1018.8
"3577",2000-06-02 01:00:00,0,74.21,1019
"3578",2000-06-02 02:00:00,0,74.2,1019
"3579",2000-06-02 03:00:00,0,74.19,1019.1
"3580",2000-06-02 04:00:00,0,73.34,1019
"3581",2000-06-02 05:00:00,0,74.44,1019
"3582",2000-06-02 06:00:00,0,73.34,1019.5
"3583",2000-06-02 07:00:00,0,73.34,1019.9
"3584",2000-06-02 08:00:00,0,80.1,1020.6
"3585",2000-06-02 09:00:00,0,82.02,1020.8
"3586",2000-06-02 10:00:00,0,82.95,1020.7
"3587",2000-06-02 11:00:00,0,83.96,1020.6
"3588",2000-06-02 12:00:00,0,86.96,1020.5
"3589",2000-06-02 13:00:00,0,87.83,1020.2
"3590",2000-06-02 14:00:00,0,87.84,1019.8
"3591",2000-06-02 15:00:00,0,88.89,1019.3
"3592",2000-06-02 16:00:00,0,88.89,1018.6
"3593",2000-06-02 17:00:00,0,87.85,1018.3
"3594",2000-06-02 18:00:00,0,86.8,1017.9
"3595",2000-06-02 19:00:00,0,84.88,1018
"3596",2000-06-02 20:00:00,0,81.03,1018.1
"3597",2000-06-02 21:00:00,0,77.2,1018.7
"3598",2000-06-02 22:00:00,0,77.2,1019.3
"3599",2000-06-02 23:00:00,0,75.27,1019.7
"3600",2000-06-03 00:00:00,0,76.14,1019.5
"3601",2000-06-03 01:00:00,0,75.27,1019.5
"3602",2000-06-03 02:00:00,0,73.37,1019.2
"3603",2000-06-03 03:00:00,0,75.26,1018.4
"3604",2000-06-03 04:00:00,0,74.22,1018.4
"3605",2000-06-03 05:00:00,0,73.36,1018.6
"3606",2000-06-03 06:00:00,0,73.36,1019
"3607",2000-06-03 07:00:00,0,73.36,1019
"3608",2000-06-03 08:00:00,0,80.13,1019
"3609",2000-06-03 09:00:00,0,82.97,1019.6
"3610",2000-06-03 10:00:00,0,83.99,1019.5
"3611",2000-06-03 11:00:00,0,85.92,1019.4
"3612",2000-06-03 12:00:00,0,87,1019.1
"3613",2000-06-03 13:00:00,0,87.86,1018.6
"3614",2000-06-03 14:00:00,0,88.9,1017.8
"3615",2000-06-03 15:00:00,0,87.85,1016.9
"3616",2000-06-03 16:00:00,4e-04,78.3,1016.5
"3617",2000-06-03 17:00:00,4e-04,82.11,1016.1
"3618",2000-06-03 18:00:00,0,84.02,1015.3
"3619",2000-06-03 19:00:00,0,84.9,1014.9
"3620",2000-06-03 20:00:00,0,82.08,1015.2
"3621",2000-06-03 21:00:00,0,79.13,1015.9
"3622",2000-06-03 22:00:00,0,77.21,1016.5
"3623",2000-06-03 23:00:00,0,77.21,1016.9
"3624",2000-06-04 00:00:00,0,77.2,1016.5
"3625",2000-06-04 01:00:00,0,76.14,1016
"3626",2000-06-04 02:00:00,0,75.26,1015.2
"3627",2000-06-04 03:00:00,0,75.03,1014.9
"3628",2000-06-04 04:00:00,0,74.22,1014.3
"3629",2000-06-04 05:00:00,0,75.52,1014.1
"3630",2000-06-04 06:00:00,0,75.25,1014.1
"3631",2000-06-04 07:00:00,0,74.22,1014.4
"3632",2000-06-04 08:00:00,0,79.1,1014.9
"3633",2000-06-04 09:00:00,0,82.05,1015.5
"3634",2000-06-04 10:00:00,0,83.98,1015.6
"3635",2000-06-04 11:00:00,0,85.92,1015.7
"3636",2000-06-04 12:00:00,0,87.86,1015.4
"3637",2000-06-04 13:00:00,0,88.92,1014.9
"3638",2000-06-04 14:00:00,0,88.91,1014.3
"3639",2000-06-04 15:00:00,0,89.76,1013.8
"3640",2000-06-04 16:00:00,0,85.92,1013.5
"3641",2000-06-04 17:00:00,0,84.9,1013.2
"3642",2000-06-04 18:00:00,0,84.86,1012.7
"3643",2000-06-04 19:00:00,0,82.97,1012.5
"3644",2000-06-04 20:00:00,0,82.07,1012.6
"3645",2000-06-04 21:00:00,0,79.13,1012.6
"3646",2000-06-04 22:00:00,0,79.12,1013.1
"3647",2000-06-04 23:00:00,0,78.26,1013.8
"3648",2000-06-05 00:00:00,0,78.26,1013.8
